"uri"	"language"	"interactivity_type"	"interactivity_level"	"learning_resource_type"	"title"	"description"	"age_range"
"http://vishub.org/excursions/1181"	"en"	"null"	"null"	"[narrative text, table]"	"Reseña Pacific Rim - Grupo investigación IES David Buján"	"Slides presentation about Reseña Pacific Rim. "	">18"
"http://vishub.org/excursions/1864"	"en"	"null"	"null"	"[narrative text, table]"	"Physical Law of Buoyancy - ViSH"	"Slides presentation about Physical Law of Buoyancy. With these activity students will understand the Archimedes' Principle by 
generating their hypotheses as well as exploating and defending their 
predictions with carefully chosen set of experiments.

"	">18"
"http://vishub.org/excursions/1492"	"en"	"null"	"null"	"[narrative text, table]"	"Competencias en la gestión de aguas - Carlos Novillo"	"Slides presentation about Competencias en la gestión de aguas. Breve introducción a la distribución de competencias sobre la gestión de aguas en la administración española"	">18"
"http://vishub.org/excursions/1012"	"en"	"null"	"null"	"[narrative text, table]"	"Curiosity Flashcard - ViSH"	"Slides presentation about Curiosity Flashcard. A Flashcard about ""Curiosity"", the car-sized robotic rover exploring Gale Crater on Mars."	">18"
"http://vishub.org/excursions/1571"	"en"	"null"	"null"	"[narrative text, table]"	"Опит на Ератостен - Tsetsa Hristova"	"Slides presentation about Опит на Ератостен. Тази екскурзия съдържа исторически сведения и указания за правене на опита на Ератостен."	">18"
"http://vishub.org/excursions/1059"	"en"	"null"	"null"	"[narrative text, table]"	"RELEIEVE - FERNANDO MARTÍN MORALES"	"Slides presentation about RELEIEVE. "	">18"
"http://vishub.org/excursions/1659"	"en"	"null"	"null"	"[narrative text, table]"	"El ciruelo - NSP1A2015"	"Slides presentation about El ciruelo. Esto es un trabajo echo por un grupo de 1ºA de la ESO.
Para las asignaturas de tecnología y C.Naurales. Esperemos que lo disfrutéis y aprendáis."	">18"
"http://vishub.org/excursions/650"	"en"	"null"	"null"	"[narrative text, table]"	"Lesson Plan -  The Biodiversity  of  ENVIRONMENT - Chirita Corina"	"Slides presentation about Lesson Plan -  The Biodiversity  of  ENVIRONMENT. Pierderea biodiversitatii  nu inseamna doar disparitia unor peisaje, animale, pasari sau plante. 
Biodiversitatea este esentiala pentru prosperitatea economica, securitatea, sanatatea si alte aspecte ale vietii noastre."	">18"
"http://vishub.org/excursions/1880"	"en"	"null"	"null"	"[narrative text, table]"	"Solar Energy - ViSH"	"Slides presentation about Solar Energy. This platform offers enough many  learning materials, these can be used by 
any teacher, are  easily of implemented  .  Can create complex materials 
from  any field of activity. It is a platform that requires a granting 
enough  time, more knowledge about science, technology but  and other 
knowledges to create complex applications.

Motto ""Everything is on the face of the Earth is constantly turning, because 
the Earth is alive and has a soul. We are part of this soul and rarely we 
realize that it always works for our good. ""(Pablo Coelho -"" The Alchemist 
"")The sun is an inexhaustible source of energy is renewable either in 
director indirect form and holds an important energy potential that can give 
the userunlimited availabilities locally and nationally. Harnessing renewable 
energysources can be achieved based on three important premises offered by 
them:accessibility, availability and acceptability.Renewable energy sources 
provide increased electricity supply safety and limitation of energy 
resources import, in terms of sustainable economic development.Future 
widespread use of renewable energies, in particular solar energy is a 
planetary priority that should not be ignored by anyone.

The sun is an inexhaustible source of energy is renewable either in direct or 
indirect form and holds an important energy potential that can give the user 
unlimited availabilities locally and nationally. Harnessing renewable energy 
sources can be achieved based on three important premises offered by them: 
accessibility, availability and acceptability.

Renewable energy sources provide increased electricity supply safety and 
limitation of energy resources import, in terms of sustainable economic 
development.

Future widespread use of renewable energies, in particular solar energy is a 
planetary priority that should not be ignored by anyone.

"	">18"
"http://vishub.org/excursions/1142"	"en"	"null"	"null"	"[narrative text, table]"	"Elección de delegado - Grupo investigación IES David Buján"	"Slides presentation about Elección de delegado. "	">18"
"http://vishub.org/excursions/510"	"en"	"null"	"null"	"[narrative text, table]"	"Ganoderma  - Elixir of youth  - Lidia Ristea"	"Slides presentation about Ganoderma  - Elixir of youth . Most disorders and chronic diseases are caused by an imbalance of body functions, which is due to accumulation of toxins in the body.
 "	">18"
"http://vishub.org/excursions/460"	"en"	"null"	"null"	"[narrative text, table]"	"Alimentazione (Sana) - stefano"	"Slides presentation about Alimentazione (Sana). Una sana alimentazione soprattutto nel periodo della crescita è fondamentale per consentire uno sviluppo armonico e regolare. A tale proposito è auspicabile eliminare o ridurre  al minimo il danno derivante da eventuali errate abitudini alimentari. 
"	">18"
"http://vishub.org/excursions/2076"	"en"	"null"	"null"	"[narrative text, table]"	"Experiencia pimienta y jabón - Club de ciencia"	"Slides presentation about Experiencia pimienta y jabón. "	">18"
"http://vishub.org/excursions/1411"	"en"	"null"	"null"	"[narrative text, table]"	"Identificación de tuberías - JAVIER OSTIVAR"	"Slides presentation about Identificación de tuberías. Presentación sobre la identificación de tuberías en planta química"	">18"
"http://vishub.org/excursions/2107"	"en"	"null"	"null"	"[narrative text, table]"	"Christmas cards from Żory - We_are_not_so_different"	"Slides presentation about Christmas cards from Żory. Pupils from Żory wish you a Merry Christmas"	">18"
"http://vishub.org/excursions/1865"	"en"	"null"	"null"	"[narrative text, table]"	"Planeta MARTE-un proiect pentru umanitate - ViSH"	"Slides presentation about Planeta MARTE-un proiect pentru umanitate. Deşi niciun astronaut nu a păşit încă pe Marte, oamenii de ştiinţă se 
pregătesc deja pentru ziua în care pământenii vor ajunge pe planeta 
roşie. Lecţia propusă este utilă pentru descoperirea diferitelor 
caracteristici ale sistemului solar, /*în special a planetei Marte*/, 
folosind /*aplicația WorldWide Telescope*/ [1] ce ne 
transpune  într-o realitate virtuală în care putem explora lucruri noi 
referitoare la tematica abordată. Datorită complexității subiectului 
propus, planul de lecţie poate fi folosit inter și/sau transdisciplinar 
–/* astronomie, geografie, fizică, biologie, istorie etc.*/, motivarea 
elevilor și atitudinea pozitivă reprezentând punctul de plecare al acestui 
demers didactic. Pornind de la conţinutul ştiinţific şi folosind 
aplicaţiile propuse, elevii vor fi implicaţi individual sau pe echipe în 
activităţi de colaborare, comunicare, creaţie care se vor materializa în 
realizarea mai multor materiale digitale transdisciplinare cu implicare în 
viaţa reală. 


[1] http://www.golabz.eu/lab/worldwide-telescope
"	">18"
"http://vishub.org/excursions/1359"	"en"	"null"	"null"	"[narrative text, table]"	"Tipología de las fortificaciones - Mikel Rodríguez"	"Slides presentation about Tipología de las fortificaciones. Finalizada la Guerra Civil, Franco decidió la fortificación de la frontera con Francia. Con ese objetivo se iniciaron las obras que, con mayor o menor intensidad, prosiguieron hasta una fecha tan avanzada como 1957. Por su particular emplazamiento el valle del Baztán constituía una posible vía para la hipotética invasión aliada y debido a ello fue de las zonas con mayor densidad de obras defensivas construidas. A continuación estudiaremos los principales tipos de fortificación"	">18"
"http://vishub.org/excursions/1856"	"en"	"null"	"null"	"[narrative text, table]"	"O Coelhinho da Seleção Natural - ViSH"	"Slides presentation about O Coelhinho da Seleção Natural. A teoria da Selecção Natural apresentada em 1859 no livro ""A origem das 
espécies"" escrito por Charles Darwin é uma das teorias fundamentais da 
Biologia. Nesta atividade o aluno é conduzido, através de três 
experiências em que são simuladas diferentes condições de seleção, a 
testar hipóteses sobre evolução segundo os mecanismos de seleção 
natural. Pretende-se que o aluno confronte as suas concepções prévias 
sobre evolução integrando os conceitos fundamentais do mecanismo de 
evolução por selecção natural.

"	">18"
"http://vishub.org/excursions/2092"	"en"	"null"	"null"	"[narrative text, table]"	"Ecuaciones de primer grado - bgramajo"	"Slides presentation about Ecuaciones de primer grado. "	">18"
"http://vishub.org/excursions/1705"	"en"	"null"	"null"	"[narrative text, table]"	"DIETAS - ines"	"Slides presentation about DIETAS. "	">18"
"http://vishub.org/excursions/1553"	"en"	"null"	"null"	"[narrative text, table]"	"TodosTienenCero - Pedro G Melendez R"	"Slides presentation about TodosTienenCero. espacio educativo, para socialización de conceptos en TI"	">18"
"http://vishub.org/excursions/2128"	"en"	"null"	"null"	"[narrative text, table]"	"Energía Eólica Marina - Roberto"	"Slides presentation about Energía Eólica Marina. Presentación sobre la Energía Eólica Marina."	">18"
"http://vishub.org/excursions/1901"	"en"	"null"	"null"	"[narrative text, table]"	"Αγωγιμότητα Διαλυμάτων - ViSH"	"Slides presentation about Αγωγιμότητα Διαλυμάτων. Οι μαθητές μελετούν  ποιες ουσίες είναι 
ηλεκτρολύτες,  εξηγούν  την αγωγιμότητα 
 των διαφόρων διαλυμάτων και τα 
κατατάσσουν σε  ισχυρούς και  ασθενείς 
ηλεκτρολύτες.

"	">18"
"http://vishub.org/excursions/1406"	"en"	"null"	"null"	"[narrative text, table]"	"Travelling to Ireland - Elena"	"Slides presentation about Travelling to Ireland. Travelling to ireland excursion"	">18"
"http://vishub.org/excursions/1442"	"en"	"null"	"null"	"[narrative text, table]"	"Magnitudes eléctricas - Ramiro"	"Slides presentation about Magnitudes eléctricas. A continuación desarrollaremos los conceptos relacionados con las magnitudes eléctricas necesarias para trabajar con la Ley de Ohm"	">18"
"http://vishub.org/excursions/1225"	"en"	"null"	"null"	"[narrative text, table]"	"Aspectos generales del contrato de trabajo - Santiago Romero Rodríguez"	"Slides presentation about Aspectos generales del contrato de trabajo. Capacidad para hacer un contrato laboral, forma del contrato, contenido mínimo y periodo de prueba"	">18"
"http://vishub.org/excursions/1467"	"en"	"null"	"null"	"[narrative text, table]"	"Mekanismoak - Yeraydonosti"	"Slides presentation about Mekanismoak. Mekanika gaia, dbh2"	">18"
"http://vishub.org/excursions/1773"	"en"	"null"	"null"	"[narrative text, table]"	"Acid-Base Solutions in daily life - ViSH"	"Slides presentation about Acid-Base Solutions in daily life. Welcome! /Acid-Base Solutions/ is integrated in the Investigation phase. 
Click and type here to edit this text...in this space we analyze the 
substances used in the home.They are classified as acids and bases.
Analyzing some acid and base views in the laboratory and see similarities and 
differences.
The students are confronted, they work in groups.
learn to use a diary of Padlet.
They use measuring PH and electricity present in their tablet and smatphone.

"	">18"
"http://vishub.org/excursions/1516"	"en"	"null"	"null"	"[narrative text, table]"	"Biografía de Velázquez - Juan"	"Slides presentation about Biografía de Velázquez. Estudio en profundidad de la obra del genial artista sevillano."	">18"
"http://vishub.org/excursions/960"	"en"	"null"	"null"	"[narrative text, table]"	"Hilos en Java - fcojafet"	"Slides presentation about Hilos en Java. Manejo de programación concurrente utilizando el lenguaje java"	">18"
"http://vishub.org/excursions/208"	"en"	"null"	"null"	"[narrative text, table]"	"1 - Roja"	"Slides presentation about 1. prueba de excursión"	">18"
"http://vishub.org/excursions/714"	"en"	"null"	"null"	"[narrative text, table]"	"Collection Air rocket SOFT - Luis Vaquerizo"	"Slides presentation about Collection Air rocket SOFT. All Air rocket SOFT virtual excursions in one single slide show."	">18"
"http://vishub.org/excursions/436"	"en"	"null"	"null"	"[narrative text, table]"	"7 The electronic dice: How the electronic dice works - Luis Vaquerizo"	"Slides presentation about 7 The electronic dice: How the electronic dice works. The electronic dice is an ingenious-science activity."	">18"
"http://vishub.org/excursions/1424"	"en"	"null"	"null"	"[narrative text, table]"	"REPRESENTACION DE ELEMENTOS NORMALIZADOS - GORKA URROZ"	"Slides presentation about REPRESENTACION DE ELEMENTOS NORMALIZADOS. Vamos a ver como se representan distintos elementos normalizados."	">18"
"http://vishub.org/excursions/501"	"en"	"null"	"null"	"[narrative text, table]"	"Lekaroz - Help the environment - Luis Vaquerizo"	"Slides presentation about Lekaroz - Help the environment. Students made seven posters with simple ideas to help the environment."	">18"
"http://vishub.org/excursions/1073"	"en"	"null"	"null"	"[narrative text, table]"	"Guías de estudio - Manuel Gértrudix Barrio"	"Slides presentation about Guías de estudio. Guía para la elaboración de la guía de estudio para enseñanzas semipresenciales y a distancia"	">18"
"http://vishub.org/excursions/1141"	"en"	"null"	"null"	"[narrative text, table]"	"Hackatin2014 #Crea - Hackatin 2014"	"Slides presentation about Hackatin2014 #Crea. "	">18"
"http://vishub.org/excursions/1536"	"en"	"null"	"null"	"[narrative text, table]"	"[Autoevaluación] Unidad Didáctica de Internet - Aldo"	"Slides presentation about [Autoevaluación] Unidad Didáctica de Internet. Ejercicios de autoevaluación para la Unidad Didáctica sobre Internet para la asignatura de 2º de bachillerato ""Tecnologías de la Información y la Comunicación""."	">18"
"http://vishub.org/excursions/1051"	"en"	"null"	"null"	"[narrative text, table]"	"Javascript - Enrique"	"Slides presentation about Javascript. "	">18"
"http://vishub.org/excursions/687"	"en"	"null"	"null"	"[narrative text, table]"	"Coconut - Chotima"	"Slides presentation about Coconut. มะพร้าว"	">18"
"http://vishub.org/excursions/137"	"en"	"null"	"null"	"[narrative text, table]"	"aaa - xjma86"	"Slides presentation about aaa. aaaa"	">18"
"http://vishub.org/excursions/1473"	"en"	"null"	"null"	"[narrative text, table]"	"Agenda détectives - isabelle"	"Slides presentation about Agenda détectives. Projet eTwinning ""Mille et une pistes ... y dos detectives"""	">18"
"http://vishub.org/excursions/1882"	"en"	"null"	"null"	"[narrative text, table]"	"Solar Water Heating - ViSH"	"Slides presentation about Solar Water Heating.  What environmental impact does solar energy have?What is evaporation? How 
did people cook before cooking devices (ovens, stove, microwave etc.)? Make 
a solar cooker/oven and let's cook! Using this ILS explore and experiment 
with a solar cooker to discover that sustainable energy and environmental 
innovations are the most efficient, practical and necessary for us to have a 
better and healthier life. 

"	">18"
"http://vishub.org/excursions/741"	"en"	"null"	"null"	"[narrative text, table]"	"Tutoriales de Issuú - celes arteta"	"Slides presentation about Tutoriales de Issuú. Algunos tutoriales para trabajar con la herramienta Issuú para la creación de documentos digitales a modo de revistas."	">18"
"http://vishub.org/excursions/536"	"en"	"null"	"null"	"[narrative text, table]"	"La mujer, innovadora de la ciencia - Mª Consuelo  Marazuela"	"Slides presentation about La mujer, innovadora de la ciencia. En esta excursión realizaremos una recorrido por algunas mujeres que son innovadoras en sus campos científicos"	">18"
"http://vishub.org/excursions/517"	"en"	"null"	"null"	"[narrative text, table]"	"2x2=5??? - Gordosné Cseh Zsuzsanna"	"Slides presentation about 2x2=5???. Kétszer kettő néha öt!?"	">18"
"http://vishub.org/excursions/1251"	"en"	"null"	"null"	"[narrative text, table]"	"Satellite Viewer 3D - ViSH"	"Slides presentation about Satellite Viewer 3D. A real-time WebGL visualization/animation of most of the artificial satellites in Earth orbit."	">18"
"http://vishub.org/excursions/1851"	"en"	"null"	"null"	"[narrative text, table]"	"Meteorites and their Impact on Earth - ViSH"	"Slides presentation about Meteorites and their Impact on Earth. This activity demonstrates the different ways meteorite impacts may effect 
our lives and our planet.

"	">18"
"http://vishub.org/excursions/1315"	"en"	"null"	"null"	"[narrative text, table]"	"2012 The electronic dice. Laura - Clara - Luis Vaquerizo"	"Slides presentation about 2012 The electronic dice. Laura - Clara. "	">18"
"http://vishub.org/excursions/111"	"en"	"null"	"null"	"[narrative text, table]"	"We Choose the Moon - Discover the cosmos"	"Slides presentation about We Choose the Moon. 3D Animation of the Apollo 11 Mission to the Moon"	">18"
"http://vishub.org/excursions/1843"	"en"	"null"	"null"	"[narrative text, table]"	"LEGO Solar Lab - ViSH"	"Slides presentation about LEGO Solar Lab. This ILS has been created in order to allow students to experiment with the 
different factors related with the use of solar energy.

"	">18"
"http://vishub.org/excursions/2068"	"en"	"null"	"null"	"[narrative text, table]"	"el perro - Abel"	"Slides presentation about el perro. "	">18"
"http://vishub.org/excursions/2036"	"en"	"null"	"null"	"[narrative text, table]"	"Identificación de las rocas del laboratorio de geología mediante código QR - Lorena y Martín"	"Slides presentation about Identificación de las rocas del laboratorio de geología mediante código QR. "	">18"
"http://vishub.org/excursions/1804"	"en"	"null"	"null"	"[narrative text, table]"	"Energia eta skateak - ViSH"	"Slides presentation about Energia eta skateak. Skate parkeak gure inguruan daude, batzuk erabili dituzue, batzuetan gozatuz 
eta beste batzuetan... gogoratuz; beste batzuk norbait bertan ikusi duzue. 
Baina, nola funtzionatzen dute? badago zientziarik euren barnean?

"	">18"
"http://vishub.org/excursions/1873"	"en"	"null"	"null"	"[narrative text, table]"	"Reglas de solubilidad - ViSH"	"Slides presentation about Reglas de solubilidad. En este espacio vamos a trabajar el tema de las reglas de solubilidad 
siguiendo el método de aprendizaje por indagación. Para ello, los 
estudiantes han de recorrer, por orden, las siguientes fases realizando las 
actividades que se proponen en cada una de ellas.

"	">18"
"http://vishub.org/excursions/1336"	"en"	"null"	"null"	"[narrative text, table]"	"WORD 2007 - Ujué"	"Slides presentation about WORD 2007. Introducción a la utilización del procesador de textos Word 2007"	">18"
"http://vishub.org/excursions/1845"	"en"	"null"	"null"	"[narrative text, table]"	"Leis dos Gases Ideais - ViSH"	"Slides presentation about Leis dos Gases Ideais.  

Este ILS procura levar os alunos a descobrir as leis de Charles, 
Boyle-Mariotte e Gay-Lussac, de forma qualitativa. O ILS pode ser conduzido 
para a análise quantitatíva, utilizando as ferramentas de análise 
gráfica, e/ou conduzido para a determinação das relações matemáticas 
envolvidas.
Este ILS foi elaborado com base no ILS ""Ley de los gases ideales"" de ""Ricardo 
Kirchner"", disponível em 
http://www.golabz.eu/spaces/ley-de-los-gases-ideales-0


"	">18"
"http://vishub.org/excursions/282"	"en"	"null"	"null"	"[narrative text, table]"	"Bat in the caves - Agnes Bocsok"	"Slides presentation about Bat in the caves. In environmental education is an important part case study about caves.
Hungary is a rather small country compared with many other countries in the world. However, it is a diverse country, rich in cultural and natural sights. 
We have about, saved 3600 caves what are “ab ovo” saved.
It have special flora and fauna. The Bats are well saved animals of caves
"	">18"
"http://vishub.org/excursions/1232"	"en"	"null"	"null"	"[narrative text, table]"	"La Espada Ropera - Inmaculada"	"Slides presentation about La Espada Ropera. El término espada ropera tiene su origen en España durante el siglo XV y hace referencia al tipo de espadas que solían portar los hombres cuando iban vestidos con ropa de civiles. Así pues, la espada ropera conformaba una pieza más de la vestimenta y a su vez podía emplearse como arma tanto ofensiva como defensiva. "	">18"
"http://vishub.org/excursions/1658"	"en"	"null"	"null"	"[narrative text, table]"	"El Núcleo - Grupo investigación IES David Buján"	"Slides presentation about El Núcleo. Director:Jon Amiel"	">18"
"http://vishub.org/excursions/160"	"en"	"null"	"null"	"[narrative text, table]"	"FiContent - Adriana"	"Slides presentation about FiContent. "	">18"
"http://vishub.org/excursions/485"	"en"	"null"	"null"	"[narrative text, table]"	"The smog (Szmog) - Tamás Varga"	"Slides presentation about The smog (Szmog). A levegőszennyezés leggyakoribb formája a szmog napjainkban. A földrajz, környezetvédelem tanítása során hasznos lehet az alábbi képösszeállítás."	">18"
"http://vishub.org/excursions/1453"	"en"	"null"	"null"	"[narrative text, table]"	"Resolución de problemas - Beatriz Padín"	"Slides presentation about Resolución de problemas. Estos son los pasos que debes seguir para resolver un problema de la asignatura de Física y Química."	">18"
"http://vishub.org/excursions/358"	"en"	"null"	"null"	"[narrative text, table]"	"Biomoléculas. Carbohidratos - Jose Viñas"	"Slides presentation about Biomoléculas. Carbohidratos. Carbohidratos. Concepto, clasificación, nomenclatura y función biológica de los carbohidratos. Estructura, propiedades y funciones de los monosacáridos (glucosa). Isomerías. Estructura, propiedades y funciones de los disacáridos (sacarosa y lactosa).El enlace O-glucosídico Estructura, propiedades y funciones de los polisacáridos. Homopolisacáridos de reserva (glucóxeno y amidón) y estruturales (celulosa y quitina). Concepto de heteropolisacárido.

"	">18"
"http://vishub.org/excursions/1675"	"en"	"null"	"null"	"[narrative text, table]"	"Flor no me olvides - NSP1A2015"	"Slides presentation about Flor no me olvides. "	">18"
"http://vishub.org/excursions/1238"	"en"	"null"	"null"	"[narrative text, table]"	"New7Wonders of the World - ViSH"	"Slides presentation about New7Wonders of the World. This excursion is about the New Seven Wonders Foundation list."	">18"
"http://vishub.org/excursions/500"	"en"	"null"	"null"	"[narrative text, table]"	"Aragonito - 2º ESO IES David Buján"	"Slides presentation about Aragonito. Realizado por Andrea Román Guindal.
Corregido por José Viñas."	">18"
"http://vishub.org/excursions/2156"	"en"	"null"	"null"	"[narrative text, table]"	"LES VACANCES - puy baños"	"Slides presentation about LES VACANCES. Tout sur les vacances"	">18"
"http://vishub.org/excursions/1308"	"en"	"null"	"null"	"[narrative text, table]"	"INSPECCIÓN JUGUETERIAS - Ana María Garde Sotés"	"Slides presentation about INSPECCIÓN JUGUETERIAS. Trabajo de campo, en el cual los alumnos visitan diferentes jugueterías verificando si los juguetes cumplen con la normativa vigente, respecto a la seguridad de los juguetes."	">18"
"http://vishub.org/excursions/768"	"en"	"null"	"null"	"[narrative text, table]"	"Collection We Measure The Height - 2013 - Luis Vaquerizo"	"Slides presentation about Collection We Measure The Height - 2013. Students measure the height using different Alternatives for Innovative Math Study."	">18"
"http://vishub.org/excursions/1819"	"en"	"null"	"null"	"[narrative text, table]"	"Gears - ViSH"	"Slides presentation about Gears. This ILS can be used as an introduction of “Machines and mechanisms” with 
12 – 13 year old students. Videos capture the attention of the students; 
hypotheses make them think about the relationship between sizes, and rotation 
speed, about the way gear trains are connected and how they spin. Also gear 
sketch lab allows them to build gear trains and check their hypotheses.

Finally they upload their work and discuss what they have learnt in the 
classroom.

"	">18"
"http://vishub.org/excursions/693"	"en"	"null"	"null"	"[narrative text, table]"	"Método Indagativo en el aula - Jose Viñas"	"Slides presentation about Método Indagativo en el aula. Diseñar e implementar actividades de aula basadas en la indagación."	">18"
"http://vishub.org/excursions/1390"	"en"	"null"	"null"	"[narrative text, table]"	"Magnitudes eléctricas y sus unidades - Daniel"	"Slides presentation about Magnitudes eléctricas y sus unidades. Magnitudes eléctricas y sus unidades"	">18"
"http://vishub.org/excursions/1728"	"en"	"null"	"null"	"[narrative text, table]"	"Graf. - Batman"	"Slides presentation about Graf.. da"	">18"
"http://vishub.org/excursions/1422"	"en"	"null"	"null"	"[narrative text, table]"	"Abc - Julian Blas Tucto"	"Slides presentation about Abc. "	">18"
"http://vishub.org/excursions/991"	"en"	"null"	"null"	"[narrative text, table]"	"Turmaline - 2º ESO IES David Buján"	"Slides presentation about Turmaline. Properties, chemical identification and geographical location."	">18"
"http://vishub.org/excursions/515"	"en"	"null"	"null"	"[narrative text, table]"	"Identificación de Minerales - 2º ESO IES David Buján"	"Slides presentation about Identificación de Minerales. Identificaremos minerales en el laboratorio gracias a códigos QR.
Hemos escogido los minerales más habituales y así, cada profesor podrá adaptar nuestra idea a su laboratorio."	">18"
"http://vishub.org/excursions/1754"	"en"	"null"	"null"	"[narrative text, table]"	"Programming - Tehyun"	"Slides presentation about Programming. Which programming languages are popular"	">18"
"http://vishub.org/excursions/668"	"en"	"null"	"null"	"[narrative text, table]"	"El CERN y el acelerador de partículas - Aitor Fernández Acosta"	"Slides presentation about El CERN y el acelerador de partículas. Un breve resumen sobre la Organización Europea para la Investigación Nuclear: qué es, sus instalaciones y sus principales logros."	">18"
"http://vishub.org/excursions/1636"	"en"	"null"	"null"	"[narrative text, table]"	"RSpec: Brief introduction - Berto"	"Slides presentation about RSpec: Brief introduction. Brief introduction to RSpec, a gem for easing RoR testing."	">18"
"http://vishub.org/excursions/2082"	"en"	"null"	"null"	"[narrative text, table]"	"Azúcares reductores y no reductores - Gabriela Gesto Gomis"	"Slides presentation about Azúcares reductores y no reductores. "	">18"
"http://vishub.org/excursions/774"	"en"	"null"	"null"	"[narrative text, table]"	"Biblioteca Escolar Digital - celes arteta"	"Slides presentation about Biblioteca Escolar Digital. Biblioteca de recurso educativos digitales con capa de búsqueda de web semántica"	">18"
"http://vishub.org/excursions/483"	"en"	"null"	"null"	"[narrative text, table]"	"Sahel-area (Száhel övezet) - Tamás Varga"	"Slides presentation about Sahel-area (Száhel övezet). A Száhel-övezet, Afrika egyik különleges, ugyanakkor környezetvédelmi szempontból veszélyeztetett része. Egyre növekvő sivatagos területét, a globális felmelegedés egyik illusztris példájaként emlegethetjük."	">18"
"http://vishub.org/excursions/1686"	"en"	"null"	"null"	"[narrative text, table]"	"Homenaje a la EUITA   ITAS POR EL MUNDO 1972-2017 - Emilia Palma-Villalón"	"Slides presentation about Homenaje a la EUITA   ITAS POR EL MUNDO 1972-2017. Homenaje a todos los alumnos de la Escuela Universitaria de Ingenieniería Técnica Aeronautica  de la Universidad Politécnica de Madrid por la extinción en 2017 de la EUITA y de sus cinco titulaciones:
Ingenierio Técnico Aeronáutico especialidad Aeronaves 
Ingenierio Técnico Aeronáutico especialidad Aeromotores
Ingenierio Técnico Aeronáutico especialidad Aeronavegación
Ingenierio Técnico Aeronáutico especialidad Aeropuertos
Ingenierio Técnico Aeronáutico especialidad Equipos y Materiales Aeroespaciales

La EUITA se ha unido con la ETSIA para formar la ETSIAE e impartir el Grado de Ingeniería Aeroespacial y el Máster de Ingeniero Aeronautico.

"	">18"
"http://vishub.org/excursions/2127"	"en"	"null"	"null"	"[narrative text, table]"	"Tema 1 - Caracterización de la imagen corporal - Roncesvalles"	"Slides presentation about Tema 1 - Caracterización de la imagen corporal. Un viaje a lo largo de toda la historia relacionado con la imagen personal."	">18"
"http://vishub.org/excursions/415"	"en"	"null"	"null"	"[narrative text, table]"	"2012 - I make an air rocket - Luis Vaquerizo"	"Slides presentation about 2012 - I make an air rocket. Students make an air rocket"	">18"
"http://vishub.org/excursions/1876"	"en"	"null"	"null"	"[narrative text, table]"	"Series and parallel circuits - ViSH"	"Slides presentation about Series and parallel circuits. The challenge of this lesson is to determine how the light fixtures in a 
house are connected, in series or in parallel? Your task is to perform a 
scientific investigation in order to provide enough arguments for the 
appropriate setup.

Student's link: http://graasp.eu/ils/54759c91e9934012b7c661af?lang=en [1]

 


[1] http://graasp.eu/ils/54759c91e9934012b7c661af?lang=en
"	">18"
"http://vishub.org/excursions/1241"	"en"	"null"	"null"	"[narrative text, table]"	"Human Body 3D - ViSH"	"Slides presentation about Human Body 3D. Learn about the Human body with the new google experiment"	">18"
"http://vishub.org/excursions/1974"	"en"	"null"	"null"	"[table]"	"The page you were looking for doesn't exist (404)"	"You may have mistyped the address or the page may have moved. The page you were looking for doesn't exist."	">18"
"http://vishub.org/excursions/306"	"en"	"null"	"null"	"[narrative text, table]"	"test - garciap819"	"Slides presentation about test. tttt"	">18"
"http://vishub.org/excursions/1246"	"en"	"null"	"null"	"[narrative text, table]"	"Periodic Table Experiments (goREACT) - ViSH"	"Slides presentation about Periodic Table Experiments (goREACT). Experiment with chemistry virtually anywhere with goREACT! In this drag-and-drop laboratory, combine elements from the Periodic Table to create chemical reactions and discover the chemistry in the world around you! With goREACT, you can become a virtual chemist. Whether you're a novice or expert, the free play and guided modes make it fun and fascinating."	">18"
"http://vishub.org/excursions/707"	"en"	"null"	"null"	"[narrative text, table]"	"2013 Solar water heater 7 - Luis Vaquerizo"	"Slides presentation about 2013 Solar water heater 7. Students make their own slide show to explain their experiment."	">18"
"http://vishub.org/excursions/1809"	"en"	"null"	"null"	"[narrative text, table]"	"Falling Objects - ViSH"	"Slides presentation about Falling Objects. /*Experimental (open) inquiry with low-cost materials, on the simultaneous 
freefall of two different bodies from the same height */*(*/for General & 
Special Education/*) *

"	">18"
"http://vishub.org/excursions/556"	"en"	"null"	"null"	"[narrative text, table]"	"3D printing - Timothy Johnsson"	"Slides presentation about 3D printing. Basics of 3D printing"	">18"
"http://vishub.org/excursions/1775"	"en"	"null"	"null"	"[narrative text, table]"	"Analysis of cola drinks in a virtual lab - ViSH"	"Slides presentation about Analysis of cola drinks in a virtual lab. This activity consist on finding three cola drinks in bad conditions from a 
set of ten samples. Students must work in groups collaboratively to solve the 
problem with the tools provided by a java virtual lab from Chemcollective web 
site [1]. To perform this activity I used Moodle, Mahara ePortfolio, Google 
Drive and some tools from graasp platform [2].


[1] http://chemcollective.org/activities/vlab?lang=es
[2] http://raasp.eu
"	">18"
"http://vishub.org/excursions/2080"	"en"	"null"	"null"	"[narrative text, table]"	"Postales Navideñas Estambul - Laberinto Delas Palabras"	"Slides presentation about Postales Navideñas Estambul. "	">18"
"http://vishub.org/excursions/474"	"en"	"null"	"null"	"[narrative text, table]"	"Windmill - Luis Vaquerizo"	"Slides presentation about Windmill. Students make a windmill at shool."	">18"
